,Dataset size,Window size,Hidden size,Num layers,Input size,Dropout,Train size,Val size,Test size,Batch size,Epochs,Learning rate,Train Loss,Val Loss,Test Loss,R2,R2_bar,MAPE,RMSE,Training time,Training device,Outputs,Input_0,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13
21/01/2025 14:40,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989178282,41050580821,8976394991,-224.5226,-224.9747,0.9957,94758.4224,3.4369,cuda,Close_target,Open,Close,High,Number of Trades,rsi_30,bollinger_30,,,,,,,,
21/01/2025 14:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8975743454,40989228442,8975406865,-227.3583,-227.8161,0.9949,94742.0445,3.7026,cuda,Close_target,Open,Close,High,Number of Trades,ma_30,bollinger_30,,,,,,,,
21/01/2025 14:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8988729381,41048530842,8975384917,-222.3386,-222.7863,0.9956,94730.5412,3.5511,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,obv,cmf_30,,,,,,,,
21/01/2025 14:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8977984863,40999464209,8962499413,-222.0989,-222.5462,0.9949,94673.4954,3.373,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,obv,ema_30,,,,,,,,
21/01/2025 14:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8974955856,40985631744,8980073438,-230.6791,-231.1435,0.9949,94741.6563,3.6731,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,obv,atr_30,,,,,,,,
21/01/2025 14:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8977729603,40998298522,8962273041,-229.0736,-229.5348,0.9949,94682.0824,3.4777,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,obv,rsi_30,,,,,,,,
21/01/2025 14:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001435555,41106555699,8986436847,-226.9822,-227.4392,0.9964,94808.331,3.5151,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,obv,ma_30,,,,,,,,
21/01/2025 14:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989980380,41054243738,8979193788,-222.0239,-222.471,0.9956,94752.6833,3.7652,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,obv,bollinger_30,,,,,,,,
21/01/2025 14:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8988430179,41047164484,8981873289,-221.9132,-222.3601,0.9956,94764.555,3.7077,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,cmf_30,ema_30,,,,,,,,
21/01/2025 14:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989086623,41050162244,8987602876,-227.4333,-227.8912,0.9957,94797.3092,3.6589,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,cmf_30,atr_30,,,,,,,,
21/01/2025 14:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8978115061,41000058778,8968075571,-225.2014,-225.6549,0.9949,94700.7182,3.7382,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,cmf_30,rsi_30,,,,,,,,
21/01/2025 14:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000915968,41104182921,8993837978,-219.6707,-220.1131,0.9964,94841.8842,3.7408,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,cmf_30,ma_30,,,,,,,,
21/01/2025 14:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9014454668,41166009651,8998388975,-218.6881,-219.1285,0.9971,94866.3019,3.4459,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,cmf_30,bollinger_30,,,,,,,,
21/01/2025 14:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989355995,41051392375,8982726793,-227.1516,-227.6089,0.9957,94780.8203,3.713,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,ema_30,atr_30,,,,,,,,
21/01/2025 14:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8987697518,41043818667,8992874325,-228.8537,-229.3145,0.9957,94843.1066,3.5623,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,ema_30,rsi_30,,,,,,,,
21/01/2025 14:42,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8991720276,41062189261,8971837952,-222.3421,-222.7898,0.9957,94731.6436,3.3921,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,ema_30,ma_30,,,,,,,,
21/01/2025 14:42,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9003806234,41117381803,8986279356,-221.4885,-221.9345,0.9964,94800.6523,3.7093,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,ema_30,bollinger_30,,,,,,,,
21/01/2025 14:42,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9013810109,41163066163,9003105758,-225.3634,-225.8172,0.9971,94873.3616,3.4686,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,atr_30,rsi_30,,,,,,,,
21/01/2025 14:42,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012884659,41158839945,9010396297,-222.4364,-222.8843,0.9971,94927.709,3.4489,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,atr_30,ma_30,,,,,,,,
21/01/2025 14:42,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9013672915,41162439646,9013582234,-227.3725,-227.8303,0.9971,94938.3111,3.6303,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,atr_30,bollinger_30,,,,,,,,
21/01/2025 14:42,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000088957,41100406238,8994778761,-227.6122,-228.0705,0.9964,94832.4185,3.5255,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,rsi_30,ma_30,,,,,,,,
21/01/2025 14:42,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8997958178,41090675678,9002472960,-224.6419,-225.0942,0.9964,94884.5711,3.381,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,rsi_30,bollinger_30,,,,,,,,
21/01/2025 14:42,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9003909083,41117851477,8984932352,-223.0033,-223.4524,0.9964,94776.5865,3.6522,cuda,Close_target,Open,Close,High,Taker Buy Base Asset Volume,ma_30,bollinger_30,,,,,,,,
21/01/2025 14:42,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8999805945,41099113813,8994653047,-227.609,-228.0673,0.9964,94831.7508,3.6202,cuda,Close_target,Open,Close,High,obv,cmf_30,ema_30,,,,,,,,
21/01/2025 14:42,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9010001315,41145672670,9018812484,-231.6787,-232.1452,0.9971,94945.8351,3.5617,cuda,Close_target,Open,Close,High,obv,cmf_30,atr_30,,,,,,,,
21/01/2025 14:42,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9014651814,41166909952,8997455223,-222.9797,-223.4287,0.9971,94866.7649,3.7397,cuda,Close_target,Open,Close,High,obv,cmf_30,rsi_30,,,,,,,,
21/01/2025 14:42,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8980029328,41008800597,8961336081,-221.8738,-222.3205,0.9949,94643.8282,3.616,cuda,Close_target,Open,Close,High,obv,cmf_30,ma_30,,,,,,,,
21/01/2025 14:42,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9016554145,41175597261,8998219742,-226.2146,-226.67,0.9971,94870.7444,3.5009,cuda,Close_target,Open,Close,High,obv,cmf_30,bollinger_30,,,,,,,,
21/01/2025 14:43,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9003617452,41116519697,8994546347,-231.6382,-232.1045,0.9964,94848.9068,3.8626,cuda,Close_target,Open,Close,High,obv,ema_30,atr_30,,,,,,,,
21/01/2025 14:43,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8987209975,41041592218,8990776115,-226.7823,-227.2389,0.9957,94803.4755,3.7455,cuda,Close_target,Open,Close,High,obv,ema_30,rsi_30,,,,,,,,
21/01/2025 14:43,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9003357984,41115334793,9003050086,-226.7877,-227.2444,0.9964,94874.1481,3.5645,cuda,Close_target,Open,Close,High,obv,ema_30,ma_30,,,,,,,,
21/01/2025 14:43,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9024357810,41211233997,9019937178,-226.9781,-227.4351,0.9978,94977.8285,3.7091,cuda,Close_target,Open,Close,High,obv,ema_30,bollinger_30,,,,,,,,
21/01/2025 14:43,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9026259206,41219917039,9002800913,-226.228,-226.6835,0.9978,94889.454,3.5137,cuda,Close_target,Open,Close,High,obv,atr_30,rsi_30,,,,,,,,
21/01/2025 14:43,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9011900304,41154344721,9000152474,-223.0362,-223.4853,0.997,94872.1502,3.4042,cuda,Close_target,Open,Close,High,obv,atr_30,ma_30,,,,,,,,
21/01/2025 14:43,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8987528132,41043045137,8997328009,-230.8658,-231.3306,0.9956,94848.6749,3.6236,cuda,Close_target,Open,Close,High,obv,atr_30,bollinger_30,,,,,,,,
21/01/2025 14:43,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9020987340,41195842185,9031429973,-227.9324,-228.3913,0.9978,95035.0859,3.5239,cuda,Close_target,Open,Close,High,obv,rsi_30,ma_30,,,,,,,,
21/01/2025 14:43,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8996972753,41086175573,8998529331,-223.0056,-223.4546,0.9964,94866.2479,3.492,cuda,Close_target,Open,Close,High,obv,rsi_30,bollinger_30,,,,,,,,
21/01/2025 14:43,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989472992,41051926665,8978251537,-224.8609,-225.3136,0.9957,94767.2227,3.6419,cuda,Close_target,Open,Close,High,obv,ma_30,bollinger_30,,,,,,,,
21/01/2025 14:43,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8997453054,41088368947,9005507823,-227.2753,-227.7329,0.9964,94898.6047,3.5526,cuda,Close_target,Open,Close,High,cmf_30,ema_30,atr_30,,,,,,,,
21/01/2025 14:43,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9008688562,41139677764,9006175471,-222.3259,-222.7736,0.9971,94899.6759,3.4353,cuda,Close_target,Open,Close,High,cmf_30,ema_30,rsi_30,,,,,,,,
21/01/2025 14:43,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8996798232,41085378594,9000379221,-225.0874,-225.5406,0.9964,94862.0399,3.8452,cuda,Close_target,Open,Close,High,cmf_30,ema_30,ma_30,,,,,,,,
21/01/2025 14:43,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8977116795,40995500032,8969127561,-221.9996,-222.4466,0.9949,94714.8918,3.714,cuda,Close_target,Open,Close,High,cmf_30,ema_30,bollinger_30,,,,,,,,
21/01/2025 14:44,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9035272110,41261075968,9022600431,-219.9651,-220.4081,0.9985,95022.9274,3.5527,cuda,Close_target,Open,Close,High,cmf_30,atr_30,rsi_30,,,,,,,,
21/01/2025 14:44,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8976054922,40990650812,8966332143,-221.0187,-221.4638,0.9949,94697.4459,3.8591,cuda,Close_target,Open,Close,High,cmf_30,atr_30,ma_30,,,,,,,,
21/01/2025 14:44,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012664223,41157833284,9006600124,-226.3506,-226.8063,0.9971,94908.1184,3.6961,cuda,Close_target,Open,Close,High,cmf_30,atr_30,bollinger_30,,,,,,,,
21/01/2025 14:44,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9016510202,41175396591,8987472623,-216.7572,-217.1937,0.9971,94805.2581,3.6242,cuda,Close_target,Open,Close,High,cmf_30,rsi_30,ma_30,,,,,,,,
21/01/2025 14:44,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9014156789,41164649335,8998383104,-218.688,-219.1284,0.9971,94866.2728,3.8193,cuda,Close_target,Open,Close,High,cmf_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 14:44,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8965107592,40940658005,8955756476,-226.6203,-227.0766,0.9942,94626.4692,3.6574,cuda,Close_target,Open,Close,High,cmf_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 14:44,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001672943,41107639774,8998035661,-226.6892,-227.1457,0.9964,94837.9304,3.4183,cuda,Close_target,Open,Close,High,ema_30,atr_30,rsi_30,,,,,,,,
21/01/2025 14:44,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001373322,41106271505,8985188215,-222.8654,-223.3142,0.9964,94806.492,3.6057,cuda,Close_target,Open,Close,High,ema_30,atr_30,ma_30,,,,,,,,
21/01/2025 14:44,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001844310,41108422349,9001583138,-229.8853,-230.3482,0.9964,94872.4771,3.5583,cuda,Close_target,Open,Close,High,ema_30,atr_30,bollinger_30,,,,,,,,
21/01/2025 14:44,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8999540579,41097901978,9002811972,-226.1424,-226.5977,0.9964,94873.2615,3.4082,cuda,Close_target,Open,Close,High,ema_30,rsi_30,ma_30,,,,,,,,
21/01/2025 14:44,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8990473784,41056496947,8977306249,-224.7147,-225.1671,0.9957,94737.3089,3.7346,cuda,Close_target,Open,Close,High,ema_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 14:44,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8990488927,41056566101,8979802931,-225.7929,-226.2475,0.9957,94763.847,3.5807,cuda,Close_target,Open,Close,High,ema_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 14:44,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012133679,41155410466,9013409178,-228.0892,-228.5485,0.9971,94933.3116,3.405,cuda,Close_target,Open,Close,High,atr_30,rsi_30,ma_30,,,,,,,,
21/01/2025 14:44,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001958333,41108943053,9001734007,-229.8892,-230.3521,0.9964,94873.2757,3.6753,cuda,Close_target,Open,Close,High,atr_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 14:45,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9026462361,41220844783,9017264913,-225.8606,-226.3154,0.9978,94967.3892,3.6037,cuda,Close_target,Open,Close,High,atr_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 14:45,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9010176561,41146472960,9019031381,-231.6844,-232.1508,0.9971,94946.9852,3.5806,cuda,Close_target,Open,Close,High,rsi_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 14:45,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9025612165,41216962219,9018682266,-226.7748,-227.2314,0.9978,94968.7671,3.8121,cuda,Close_target,Open,Close,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,,,,,,,,
21/01/2025 14:45,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001001057,41104571494,8992050483,-222.3824,-222.8302,0.9964,94825.2766,3.7127,cuda,Close_target,Open,Close,Low,Volume,Number of Trades,obv,,,,,,,,
21/01/2025 14:45,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9024603928,41212357939,9017047450,-225.8367,-226.2914,0.9978,94971.723,3.5839,cuda,Close_target,Open,Close,Low,Volume,Number of Trades,cmf_30,,,,,,,,
21/01/2025 14:45,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8975197124,40986733534,8994972467,-234.0928,-234.5641,0.9949,94834.2146,3.727,cuda,Close_target,Open,Close,Low,Volume,Number of Trades,ema_30,,,,,,,,
21/01/2025 14:45,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9003150456,41114387081,9000538829,-224.7716,-225.2242,0.9964,94873.0197,3.6261,cuda,Close_target,Open,Close,Low,Volume,Number of Trades,atr_30,,,,,,,,
21/01/2025 14:45,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8988732812,41048546509,8977642394,-223.6948,-224.1453,0.9957,94758.0954,3.5198,cuda,Close_target,Open,Close,Low,Volume,Number of Trades,rsi_30,,,,,,,,
21/01/2025 14:45,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000047048,41100214852,8994942874,-222.2376,-222.6851,0.9964,94833.4817,3.9338,cuda,Close_target,Open,Close,Low,Volume,Number of Trades,ma_30,,,,,,,,
21/01/2025 14:45,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8995231991,41078226091,8963382545,-219.6302,-220.0725,0.9956,94668.1293,3.5548,cuda,Close_target,Open,Close,Low,Volume,Number of Trades,bollinger_30,,,,,,,,
21/01/2025 14:45,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8987639001,41043551437,8988490172,-227.6911,-228.1496,0.9957,94811.067,3.3924,cuda,Close_target,Open,Close,Low,Volume,Taker Buy Base Asset Volume,obv,,,,,,,,
21/01/2025 14:45,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8977988847,40999482402,8962492075,-222.0987,-222.546,0.9949,94673.4551,3.6547,cuda,Close_target,Open,Close,Low,Volume,Taker Buy Base Asset Volume,cmf_30,,,,,,,,
21/01/2025 14:45,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8990808184,41058024038,8981973265,-224.1319,-224.5832,0.9957,94795.0183,3.494,cuda,Close_target,Open,Close,Low,Volume,Taker Buy Base Asset Volume,ema_30,,,,,,,,
21/01/2025 14:46,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9026409203,41220602027,9026386091,-225.4201,-225.8739,0.9978,95009.1674,3.5335,cuda,Close_target,Open,Close,Low,Volume,Taker Buy Base Asset Volume,atr_30,,,,,,,,
21/01/2025 14:46,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8999115985,41095962999,9003662643,-227.1088,-227.5661,0.9964,94871.4063,3.6803,cuda,Close_target,Open,Close,Low,Volume,Taker Buy Base Asset Volume,rsi_30,,,,,,,,
21/01/2025 14:46,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002226075,41110165743,8990363307,-225.043,-225.4961,0.9964,94806.1856,3.5976,cuda,Close_target,Open,Close,Low,Volume,Taker Buy Base Asset Volume,ma_30,,,,,,,,
21/01/2025 14:46,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001432647,41106542421,8986537267,-226.9847,-227.4417,0.9964,94808.8585,3.4908,cuda,Close_target,Open,Close,Low,Volume,Taker Buy Base Asset Volume,bollinger_30,,,,,,,,
21/01/2025 14:46,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9037377476,41270690475,9031578214,-223.3251,-223.7748,0.9986,95028.6856,3.7134,cuda,Close_target,Open,Close,Low,Volume,obv,cmf_30,,,,,,,,
21/01/2025 14:46,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9039214749,41279080687,9040605047,-227.8577,-228.3165,0.9985,95064.9058,3.764,cuda,Close_target,Open,Close,Low,Volume,obv,ema_30,,,,,,,,
21/01/2025 14:46,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9020349313,41192928529,9019279906,-222.6509,-223.0992,0.9978,94968.6903,3.6578,cuda,Close_target,Open,Close,Low,Volume,obv,atr_30,,,,,,,,
21/01/2025 14:46,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9015447417,41170543206,8999436902,-221.8142,-222.2609,0.9971,94870.0212,3.9028,cuda,Close_target,Open,Close,Low,Volume,obv,rsi_30,,,,,,,,
21/01/2025 14:46,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8988543036,41047679863,8981822839,-227.2829,-227.7405,0.9957,94764.0896,3.6987,cuda,Close_target,Open,Close,Low,Volume,obv,ma_30,,,,,,,,
21/01/2025 14:46,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012444945,41156831915,9008494831,-227.806,-228.2647,0.9971,94916.6616,3.5425,cuda,Close_target,Open,Close,Low,Volume,obv,bollinger_30,,,,,,,,
21/01/2025 14:46,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8977334227,40996492971,8974786833,-227.1075,-227.5648,0.9949,94729.6891,3.8766,cuda,Close_target,Open,Close,Low,Volume,cmf_30,ema_30,,,,,,,,
21/01/2025 14:46,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9015430757,41170467123,9007536606,-231.9741,-232.4412,0.9971,94917.3685,3.6661,cuda,Close_target,Open,Close,Low,Volume,cmf_30,atr_30,,,,,,,,
21/01/2025 14:46,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8988207949,41046149632,8983793698,-227.0828,-227.54,0.9957,94781.3567,3.5226,cuda,Close_target,Open,Close,Low,Volume,cmf_30,rsi_30,,,,,,,,
21/01/2025 14:46,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9008925726,41140760815,9019352474,-234.4419,-234.9139,0.9971,94984.961,3.7585,cuda,Close_target,Open,Close,Low,Volume,cmf_30,ma_30,,,,,,,,
21/01/2025 14:47,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989788055,41053365453,8975320986,-222.4181,-222.8659,0.9957,94741.1817,3.627,cuda,Close_target,Open,Close,Low,Volume,cmf_30,bollinger_30,,,,,,,,
21/01/2025 14:47,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002869005,41113101790,8984545143,-222.6583,-223.1067,0.9964,94798.6906,3.5135,cuda,Close_target,Open,Close,Low,Volume,ema_30,atr_30,,,,,,,,
21/01/2025 14:47,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9028235257,41228941005,9000380518,-217.0699,-217.5071,0.9978,94873.3122,3.7179,cuda,Close_target,Open,Close,Low,Volume,ema_30,rsi_30,,,,,,,,
21/01/2025 14:47,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9004981607,41122749338,8981497719,-223.6046,-224.0549,0.9964,94763.781,3.4962,cuda,Close_target,Open,Close,Low,Volume,ema_30,ma_30,,,,,,,,
21/01/2025 14:47,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9036223667,41265421414,9036334660,-223.0795,-223.5288,0.9985,95064.2367,3.3764,cuda,Close_target,Open,Close,Low,Volume,ema_30,bollinger_30,,,,,,,,
21/01/2025 14:47,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8987408257,41042497707,8992801860,-228.8519,-229.3126,0.9957,94842.7238,3.7422,cuda,Close_target,Open,Close,Low,Volume,atr_30,rsi_30,,,,,,,,
21/01/2025 14:47,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8977738102,40998337331,8968006315,-219.0369,-219.478,0.9949,94705.5975,3.4998,cuda,Close_target,Open,Close,Low,Volume,atr_30,ma_30,,,,,,,,
21/01/2025 14:47,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9036590058,41267094596,9033489613,-227.3206,-227.7783,0.9986,95049.142,3.4287,cuda,Close_target,Open,Close,Low,Volume,atr_30,bollinger_30,,,,,,,,
21/01/2025 14:47,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989562215,41052334114,8978157158,-224.8585,-225.3112,0.9957,94766.7188,3.7471,cuda,Close_target,Open,Close,Low,Volume,rsi_30,ma_30,,,,,,,,
21/01/2025 14:47,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001051009,41104799607,8993959799,-225.8543,-226.3091,0.9964,94837.2857,3.7401,cuda,Close_target,Open,Close,Low,Volume,rsi_30,bollinger_30,,,,,,,,
21/01/2025 14:47,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9013143455,41160021777,8995847100,-221.9781,-222.4251,0.9971,94856.0563,3.5797,cuda,Close_target,Open,Close,Low,Volume,ma_30,bollinger_30,,,,,,,,
21/01/2025 14:47,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989222381,41050782208,8978202829,-224.8596,-225.3124,0.9957,94766.9625,3.867,cuda,Close_target,Open,Close,Low,Number of Trades,Taker Buy Base Asset Volume,obv,,,,,,,,
21/01/2025 14:47,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8999063664,41095724066,8993912013,-228.7049,-229.1654,0.9964,94828.4826,3.6341,cuda,Close_target,Open,Close,Low,Number of Trades,Taker Buy Base Asset Volume,cmf_30,,,,,,,,
21/01/2025 14:47,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012063486,41155089920,9014638182,-231.3355,-231.8012,0.9971,94943.7113,3.5929,cuda,Close_target,Open,Close,Low,Number of Trades,Taker Buy Base Asset Volume,ema_30,,,,,,,,
21/01/2025 14:48,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8987380153,41042369365,8990851857,-226.7842,-227.2408,0.9957,94803.8782,3.8417,cuda,Close_target,Open,Close,Low,Number of Trades,Taker Buy Base Asset Volume,atr_30,,,,,,,,
21/01/2025 14:48,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9003689730,41116849766,8994491631,-231.6367,-232.1031,0.9964,94848.6147,3.5857,cuda,Close_target,Open,Close,Low,Number of Trades,Taker Buy Base Asset Volume,rsi_30,,,,,,,,
21/01/2025 14:48,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001026216,41104686387,8997632307,-225.0738,-225.527,0.9964,94846.2036,3.3799,cuda,Close_target,Open,Close,Low,Number of Trades,Taker Buy Base Asset Volume,ma_30,,,,,,,,
21/01/2025 14:48,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9003176280,41114505011,9000621227,-224.7737,-225.2263,0.9964,94873.4698,3.6931,cuda,Close_target,Open,Close,Low,Number of Trades,Taker Buy Base Asset Volume,bollinger_30,,,,,,,,
21/01/2025 14:48,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012843423,41158651631,9006998016,-226.1832,-226.6386,0.9971,94906.0012,3.5975,cuda,Close_target,Open,Close,Low,Number of Trades,obv,cmf_30,,,,,,,,
21/01/2025 14:48,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9003016431,41113775036,8980173175,-220.2892,-220.7329,0.9964,94785.1699,3.3836,cuda,Close_target,Open,Close,Low,Number of Trades,obv,ema_30,,,,,,,,
21/01/2025 14:48,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002121545,41109688388,8992514287,-226.1139,-226.5692,0.9964,94830.8944,3.7129,cuda,Close_target,Open,Close,Low,Number of Trades,obv,atr_30,,,,,,,,
21/01/2025 14:48,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8977654747,40997956676,8957314219,-221.2868,-221.7324,0.9949,94669.9442,3.4671,cuda,Close_target,Open,Close,Low,Number of Trades,obv,rsi_30,,,,,,,,
